unmet,Latitude,Longitude
0,43.513635,68.508095
,43.513635,68.508095
,43.513635,68.508095
0,43.513635,68.508095
,43.513635,68.508095
,43.513635,68.508095
,43.513635,68.508095
0,43.513635,68.508095
,43.513635,68.508095
,43.513635,68.508095
,43.513635,68.508095
0,43.513635,68.508095
,43.513635,68.508095
,43.513635,68.508095
0,43.513635,68.508095
,43.513635,68.508095
,43.513635,68.508095
,43.513635,68.508095
,43.513635,68.508095
1,43.513635,68.508095
1,43.513635,68.508095
0,43.513635,68.508095
0,43.513635,68.508095
0,43.513635,68.508095
,43.513635,68.508095
0,43.513635,68.508095
,43.513635,68.508095
0,43.513635,68.508095
0,43.513635,68.508095
,43.513635,68.508095
0,43.513635,68.508095
0,43.513635,68.508095
,43.513635,68.508095
,43.513635,68.508095
0,43.513635,68.508095
,43.513635,68.508095
1,43.513635,68.508095
,43.513635,68.508095
0,43.513635,68.508095
1,43.513635,68.508095
,43.513635,68.508095
,43.513635,68.508095
,43.513635,68.508095
,43.513635,68.508095
,43.513635,68.508095
,43.513635,68.508095
0,43.513635,68.508095
1,43.513635,68.508095
0,43.513635,68.508095
,43.513635,68.508095
,43.513635,68.508095
,43.513635,68.508095
0,43.513635,68.508095
,43.513635,68.508095
,43.513635,68.508095
,43.513635,68.508095
,43.513635,68.508095
0,43.513635,68.508095
,43.513635,68.508095
,43.513635,68.508095
,43.513635,68.508095
,43.513635,68.508095
0,43.513635,68.508095
1,43.513635,68.508095
,43.513635,68.508095
0,43.513635,68.508095
0,43.513635,68.508095
1,43.513635,68.508095
1,43.513635,68.508095
,43.513635,68.508095
,43.513635,68.508095
0,43.513635,68.508095
0,43.513635,68.508095
,43.513635,68.508095
,43.513635,68.508095
0,43.513635,68.508095
,43.513635,68.508095
0,46.554839,5.4132809
,43.305085,68.234688
0,43.305085,68.234688
0,43.305085,68.234688
0,43.305085,68.234688
,43.305085,68.234688
0,43.305085,68.234688
1,43.305085,68.234688
0,43.305085,68.234688
,43.305085,68.234688
,43.305085,68.234688
0,43.305085,68.234688
,43.305085,68.234688
,43.305085,68.234688
1,43.305085,68.234688
,43.305085,68.234688
0,49.766667,82.611111
,43.305085,68.234688
1,43.305085,68.234688
,43.305085,68.234688
,43.305085,68.234688
1,43.305085,68.234688
0,49.510338,49.589257
,43.305085,68.234688
0,46.554839,5.4132809
0,49.766667,82.611111
1,43.305085,68.234688
,43.305085,68.234688
1,43.305085,68.234688
,43.305085,68.234688
,43.305085,68.234688
,43.305085,68.234688
,43.305085,68.234688
,43.305085,68.234688
1,43.305085,68.234688
,43.305085,68.234688
,43.305085,68.234688
,43.305085,68.234688
,43.305085,68.234688
,43.305085,68.234688
,43.305085,68.234688
0,43.305085,68.234688
,43.305085,68.234688
,43.305085,68.234688
,43.305085,68.234688
,43.305085,68.234688
0,43.305085,68.234688
0,43.305085,68.234688
0,43.305085,68.234688
,43.305085,68.234688
1,43.305085,68.234688
,43.305085,68.234688
1,43.305085,68.234688
0,43.305085,68.234688
0,43.305085,68.234688
,43.305085,68.234688
,43.305085,68.234688
0,43.305085,68.234688
,43.305085,68.234688
0,43.305085,68.234688
,43.305085,68.234688
0,43.305085,68.234688
,43.305085,68.234688
,43.305085,68.234688
0,43.305085,68.234688
,43.305085,68.234688
0,43.305085,68.234688
,43.305085,68.234688
0,43.305085,68.234688
,43.305085,68.234688
,43.305085,68.234688
0,43.305085,68.234688
,43.305085,68.234688
,43.305085,68.234688
,43.305085,68.234688
,43.305085,68.234688
,43.305085,68.234688
0,43.305085,68.234688
,43.305085,68.234688
,43.305085,68.234688
,43.305085,68.234688
,43.305085,68.234688
,43.305085,68.234688
,43.305085,68.234688
1,43.305085,68.234688
0,43.305085,68.234688
,43.305085,68.234688
,43.305085,68.234688
,43.305085,68.234688
0,43.305085,68.234688
0,43.305085,68.234688
,43.305085,68.234688
,43.305085,68.234688
,43.305085,68.234688
1,43.305085,68.234688
,43.305085,68.234688
,43.305085,68.234688
1,43.305085,68.234688
,43.305085,68.234688
0,43.305085,68.234688
,43.305085,68.234688
1,43.305085,68.234688
,43.305085,68.234688
,43.305085,68.234688
,43.305085,68.234688
,43.305085,68.234688
1,43.305085,68.234688
0,43.305085,68.234688
0,43.305085,68.234688
,43.305085,68.234688
,43.305085,68.234688
0,43.305085,68.234688
0,43.305085,68.234688
1,43.305085,68.234688
,43.305085,68.234688
,43.305085,68.234688
0,43.305085,68.234688
0,43.305085,68.234688
,43.305085,68.234688
0,43.305085,68.234688
,43.305085,68.234688
,43.305085,68.234688
,43.305085,68.234688
,43.305085,68.234688
,43.305085,68.234688
0,43.305085,68.234688
,43.305085,68.234688
1,43.305085,68.234688
,43.305085,68.234688
1,43.305085,68.234688
0,43.305085,68.234688
,43.305085,68.234688
1,43.305085,68.234688
0,43.305085,68.234688
0,43.305085,68.234688
,43.305085,68.234688
0,43.305085,68.234688
,43.305085,68.234688
1,43.305085,68.234688
1,43.305085,68.234688
,43.305085,68.234688
,43.305085,68.234688
0,43.305085,68.234688
,43.305085,68.234688
,43.305085,68.234688
,43.305085,68.234688
,43.305085,68.234688
0,43.305085,68.234688
,43.305085,68.234688
,43.305085,68.234688
,43.337457,68.679364
0,43.337457,68.679364
,43.337457,68.679364
,43.337457,68.679364
,43.337457,68.679364
,43.337457,68.679364
0,43.337457,68.679364
,43.337457,68.679364
,43.337457,68.679364
,43.337457,68.679364
,43.337457,68.679364
,43.337457,68.679364
,43.337457,68.679364
0,43.337457,68.679364
,43.337457,68.679364
1,43.337457,68.679364
0,43.337457,68.679364
0,43.337457,68.679364
,43.337457,68.679364
,43.337457,68.679364
0,43.337457,68.679364
,43.337457,68.679364
,43.337457,68.679364
1,43.337457,68.679364
,43.337457,68.679364
1,43.337457,68.679364
,43.337457,68.679364
1,43.337457,68.679364
,43.337457,68.679364
,43.337457,68.679364
0,43.337457,68.679364
1,43.337457,68.679364
,43.337457,68.679364
0,43.337457,68.679364
,43.337457,68.679364
0,43.337457,68.679364
,43.337457,68.679364
,43.337457,68.679364
1,43.337457,68.679364
1,43.337457,68.679364
0,43.337457,68.679364
0,43.337457,68.679364
0,43.337457,68.679364
1,43.337457,68.679364
,43.337457,68.679364
,43.337457,68.679364
0,43.337457,68.679364
,43.337457,68.679364
,43.337457,68.679364
1,43.337457,68.679364
0,43.337457,68.679364
0,43.337457,68.679364
0,43.337457,68.679364
0,43.337457,68.679364
,43.337457,68.679364
0,43.337457,68.679364
0,43.337457,68.679364
,,
,42.70095,69.79273
,42.70095,69.79273
,42.70095,69.79273
,42.70095,69.79273
,42.70095,69.79273
,42.70095,69.79273
,42.70095,69.79273
,42.70095,69.79273
,42.70095,69.79273
,42.70095,69.79273
,42.70095,69.79273
,42.70095,69.79273
,42.70095,69.79273
,42.70095,69.79273
1,42.70095,69.79273
,42.70095,69.79273
,42.70095,69.79273
,42.70095,69.79273
1,42.70095,69.79273
,42.70095,69.79273
,42.70095,69.79273
,42.70095,69.79273
,42.70095,69.79273
,42.70095,69.79273
,42.70095,69.79273
,42.70095,69.79273
,42.70095,69.79273
,42.70095,69.79273
,42.70095,69.79273
,42.70095,69.79273
,42.70095,69.79273
,42.70095,69.79273
,42.70095,69.79273
,42.70095,69.79273
,42.70095,69.79273
,42.70095,69.79273
,42.70095,69.79273
,42.70095,69.79273
,42.70095,69.79273
,42.70095,69.79273
,42.70095,69.79273
,42.70095,69.79273
,42.70095,69.79273
,42.70095,69.79273
,42.70095,69.79273
1,42.70095,69.79273
,42.70095,69.79273
,42.70095,69.79273
,42.70095,69.79273
,42.70095,69.79273
,42.70095,69.79273
,42.70095,69.79273
,42.70095,69.79273
,42.70095,69.79273
0,42.70095,69.79273
,42.70095,69.79273
,42.70095,69.79273
,42.70095,69.79273
,42.70095,69.79273
1,41.972471,69.785284
1,41.972471,69.785284
,41.972471,69.785284
0,41.972471,69.785284
0,41.972471,69.785284
0,41.972471,69.785284
0,41.972471,69.785284
,41.972471,69.785284
,41.972471,69.785284
,41.972471,69.785284
0,41.972471,69.785284
,41.972471,69.785284
,41.972471,69.785284
,41.972471,69.785284
,41.972471,69.785284
,41.972471,69.785284
,41.972471,69.785284
0,41.972471,69.785284
0,41.972471,69.785284
0,41.972471,69.785284
,41.972471,69.785284
0,41.972471,69.785284
,41.972471,69.785284
0,41.972471,69.785284
0,41.972471,69.785284
,41.972471,69.785284
,41.972471,69.785284
0,41.972471,69.785284
,41.972471,69.785284
,41.972471,69.785284
,41.972471,69.785284
0,41.972471,69.785284
0,41.972471,69.785284
0,41.972471,69.785284
,41.972471,69.785284
,41.972471,69.785284
,41.972471,69.785284
0,41.972471,69.785284
0,41.972471,69.785284
,41.972471,69.785284
,41.972471,69.785284
0,41.972471,69.785284
0,41.972471,69.785284
,41.972471,69.785284
,41.972471,69.785284
,41.972471,69.785284
,41.972471,69.785284
,41.972471,69.785284
0,41.972471,69.785284
0,41.972471,69.785284
1,41.972471,69.785284
1,41.972471,69.785284
0,41.972471,69.785284
,41.972471,69.785284
0,41.972471,69.785284
0,41.972471,69.785284
1,41.972471,69.785284
0,41.972471,69.785284
,40.772179,68.327965
,40.772179,68.327965
,40.789459,68.322963
,40.790184,68.323747
,40.772179,68.327965
,40.772179,68.327965
,40.772179,68.327965
,40.772179,68.327965
,40.772179,68.327965
1,40.772179,68.327965
,40.772179,68.327965
0,40.772179,68.327965
,40.772179,68.327965
,40.772179,68.327965
,40.772179,68.327965
,40.772179,68.327965
,40.772179,68.327965
,40.772179,68.327965
,40.772179,68.327965
,40.772179,68.327965
,40.772179,68.327965
,40.772179,68.327965
,40.772179,68.327965
,40.772179,68.327965
,40.772179,68.327965
,40.772179,68.327965
,40.772179,68.327965
,40.772179,68.327965
,40.772179,68.327965
,40.772179,68.327965
,40.772179,68.327965
,40.772179,68.327965
,40.772179,68.327965
,40.772179,68.327965
,40.772179,68.327965
,40.772179,68.327965
,40.772179,68.327965
0,40.772179,68.327965
,40.772179,68.327965
,40.772179,68.327965
,40.772179,68.327965
,40.772179,68.327965
,40.772179,68.327965
,40.772179,68.327965
,40.772179,68.327965
,40.772179,68.327965
,40.772179,68.327965
,40.772179,68.327965
,40.772179,68.327965
,40.772179,68.327965
,40.772179,68.327965
,40.772179,68.327965
,40.772179,68.327965
,40.772179,68.327965
,40.772179,68.327965
,40.772179,68.327965
,40.772179,68.327965
,40.772179,68.327965
,40.772179,68.327965
,40.772179,68.327965
0,40.895581,68.367049
,40.895581,68.367049
,47.901097,67.546061
,40.895581,68.367049
,40.895581,68.367049
,40.895581,68.367049
1,40.895581,68.367049
,40.895581,68.367049
0,40.895581,68.367049
0,40.895581,68.367049
1,40.895581,68.367049
,40.895581,68.367049
0,40.895581,68.367049
0,40.895581,68.367049
,40.895581,68.367049
,40.895581,68.367049
,40.895581,68.367049
,40.895581,68.367049
,40.895581,68.367049
1,40.895581,68.367049
,40.895581,68.367049
1,40.895581,68.367049
,40.895581,68.367049
0,40.895581,68.367049
0,40.895581,68.367049
0,40.895581,68.367049
,40.895581,68.367049
,40.895581,68.367049
,40.895581,68.367049
,40.895581,68.367049
,40.895581,68.367049
,40.895581,68.367049
,40.895581,68.367049
,40.895581,68.367049
0,40.895581,68.367049
,40.895581,68.367049
,40.895581,68.367049
,40.895581,68.367049
,40.895581,68.367049
,40.895581,68.367049
,40.895581,68.367049
0,40.895581,68.367049
,40.895581,68.367049
,40.895581,68.367049
0,40.895581,68.367049
,40.895581,68.367049
1,40.895581,68.367049
0,40.895581,68.367049
,40.895581,68.367049
,43.229122,76.905242
,40.845842,68.506829
,43.229122,76.905242
,40.845842,68.506829
,40.848808,68.501771
,43.229122,76.905242
,43.229122,76.905242
,40.845842,68.506829
,40.845842,68.506829
,40.845842,68.506829
,43.229122,76.905242
,40.845842,68.506829
,40.845842,68.506829
,40.845842,68.506829
,40.845842,68.506829
,43.229122,76.905242
,43.229122,76.905242
,40.845842,68.506829
,43.229122,76.905242
,43.229122,76.905242
,43.229122,76.905242
,43.229122,76.905242
,43.229122,76.905242
,43.229122,76.905242
,43.229122,76.905242
,43.229122,76.905242
1,43.229122,76.905242
,43.229122,76.905242
,43.229122,76.905242
,43.229122,76.905242
,43.229122,76.905242
,43.229122,76.905242
,43.229122,76.905242
,43.229122,76.905242
,43.229122,76.905242
,43.229122,76.905242
,43.229122,76.905242
,43.229122,76.905242
,43.229122,76.905242
,43.229122,76.905242
,43.229122,76.905242
,43.229122,76.905242
,43.229122,76.905242
,43.229122,76.905242
,43.229122,76.905242
,43.229122,76.905242
,43.229122,76.905242
,43.229122,76.905242
,43.229122,76.905242
,43.229122,76.905242
,43.229122,76.905242
1,43.229122,76.905242
,43.229122,76.905242
,43.229122,76.905242
,43.229122,76.905242
,43.229122,76.905242
,43.229122,76.905242
,40.662773,68.544623
,40.662773,68.544623
,40.662773,68.544623
,40.662773,68.544623
,40.662773,68.544623
,40.662773,68.544623
,40.662773,68.544623
,40.662773,68.544623
,40.662773,68.544623
,40.662773,68.544623
1,40.662773,68.544623
,40.662773,68.544623
1,40.662773,68.544623
,40.662773,68.544623
,40.662773,68.544623
0,40.662773,68.544623
,40.662773,68.544623
,40.662773,68.544623
0,40.662773,68.544623
,40.662773,68.544623
,40.662773,68.544623
,40.662773,68.544623
,40.662773,68.544623
0,40.662773,68.544623
,40.662773,68.544623
,40.662773,68.544623
,40.662773,68.544623
,40.662773,68.544623
,40.662773,68.544623
,40.662773,68.544623
,40.662773,68.544623
,40.662773,68.544623
0,40.662773,68.544623
,40.662773,68.544623
,40.662773,68.544623
,40.662773,68.544623
,40.662773,68.544623
,40.662773,68.544623
0,40.662773,68.544623
,40.662773,68.544623
,40.662773,68.544623
1,40.662773,68.544623
,40.662773,68.544623
,40.662773,68.544623
,40.662773,68.544623
,40.662773,68.544623
0,40.662773,68.544623
,40.662773,68.544623
,40.662773,68.544623
,40.662773,68.544623
,40.662773,68.544623
,40.662773,68.544623
0,40.662773,68.544623
,40.662773,68.544623
,40.662773,68.544623
,40.662773,68.544623
,40.662773,68.544623
,,
,,
,52.465803,76.655154
,44.439144,78.130135
,,
,41.53381,69.280304
,,
,,
,52.465803,76.655154
,41.53381,69.280304
1,,
0,,
,,
,48.325754,69.617193
,,
,48.325754,69.617193
,52.465803,76.655154
,41.53381,69.280304
,48.325754,69.617193
,,
,48.325754,69.617193
1,48.325754,69.617193
,,
1,,
,52.465803,76.655154
,48.325754,69.617193
,,
,,
,48.325754,69.617193
,,
,,
,,
,44.439144,78.130135
0,44.439144,78.130135
,44.439144,78.130135
,44.439144,78.130135
,44.439144,78.130135
,44.439144,78.130135
,44.439144,78.130135
,44.439144,78.130135
,44.439144,78.130135
,44.439144,78.130135
,44.439144,78.130135
,44.439144,78.130135
,44.439144,78.130135
,44.439144,78.130135
,44.439144,78.130135
,44.439144,78.130135
,44.439144,78.130135
,44.439144,78.130135
,44.439144,78.130135
1,44.439144,78.130135
,44.439144,78.130135
,44.439144,78.130135
,44.439144,78.130135
,44.439144,78.130135
,42.78106,68.367055
,42.78106,68.367055
0,42.78106,68.367055
,42.78106,68.367055
,42.78106,68.367055
,42.78106,68.367055
1,42.78106,68.367055
,42.78106,68.367055
,42.78106,68.367055
,42.78106,68.367055
,42.78106,68.367055
,42.78106,68.367055
,42.78106,68.367055
,42.78106,68.367055
,42.78106,68.367055
,42.78106,68.367055
,42.78106,68.367055
,42.78106,68.367055
,42.78106,68.367055
0,42.78106,68.367055
0,42.78106,68.367055
,42.78106,68.367055
,42.78106,68.367055
,42.78106,68.367055
,42.78106,68.367055
0,42.78106,68.367055
,42.78106,68.367055
,42.78106,68.367055
1,42.78106,68.367055
,42.78106,68.367055
,42.78106,68.367055
,42.78106,68.367055
,42.78106,68.367055
,42.78106,68.367055
1,42.78106,68.367055
,42.78106,68.367055
,42.78106,68.367055
,42.78106,68.367055
,42.78106,68.367055
0,42.78106,68.367055
1,42.78106,68.367055
1,42.78106,68.367055
,42.78106,68.367055
,42.78106,68.367055
0,42.78106,68.367055
0,42.78106,68.367055
,42.78106,68.367055
1,42.78106,68.367055
,42.78106,68.367055
1,42.78106,68.367055
,42.78106,68.367055
,42.78106,68.367055
1,42.78106,68.367055
,42.78106,68.367055
,42.78106,68.367055
,42.78106,68.367055
,52.04048,76.926253
,52.038947,76.939882
,52.04048,76.926253
,52.038947,76.939882
,45.610304,79.467517
,52.04048,76.926253
,52.04048,76.926253
,42.424954,69.838913
,52.04048,76.926253
,52.04048,76.926253
,52.04048,76.926253
,52.04048,76.926253
,52.04048,76.926253
,52.04048,76.926253
,52.04048,76.926253
,52.04048,76.926253
,52.04048,76.926253
,52.04048,76.926253
,52.04048,76.926253
,52.04048,76.926253
,52.04048,76.926253
,52.04048,76.926253
,52.04048,76.926253
,52.04048,76.926253
,52.04048,76.926253
,52.04048,76.926253
,52.04048,76.926253
,52.04048,76.926253
,52.04048,76.926253
,52.04048,76.926253
,52.04048,76.926253
,52.04048,76.926253
,52.04048,76.926253
,52.04048,76.926253
,52.04048,76.926253
,52.04048,76.926253
,52.04048,76.926253
,52.04048,76.926253
,52.04048,76.926253
,52.04048,76.926253
,52.04048,76.926253
,52.04048,76.926253
,52.04048,76.926253
,52.04048,76.926253
,52.04048,76.926253
,52.04048,76.926253
,52.04048,76.926253
,52.04048,76.926253
,52.04048,76.926253
,52.04048,76.926253
,52.04048,76.926253
,52.04048,76.926253
,52.04048,76.926253
,52.04048,76.926253
,52.04048,76.926253
,44.913448,78.475221
,42.526312,69.770392
,42.526312,69.770392
,42.526312,69.770392
,42.526312,69.770392
,42.526312,69.770392
,42.526312,69.770392
,42.526312,69.770392
,42.526312,69.770392
,42.526312,69.770392
,42.526312,69.770392
,42.526312,69.770392
1,42.526312,69.770392
,42.526312,69.770392
,42.526312,69.770392
,42.526312,69.770392
,42.526312,69.770392
,42.526312,69.770392
,42.526312,69.770392
,42.526312,69.770392
,42.526312,69.770392
,42.526312,69.770392
,42.526312,69.770392
,42.526312,69.770392
,42.526312,69.770392
,42.526312,69.770392
,42.526312,69.770392
,42.526312,69.770392
,42.526312,69.770392
,42.526312,69.770392
,42.526312,69.770392
,42.526312,69.770392
,42.526312,69.770392
,42.526312,69.770392
,42.526312,69.770392
,42.526312,69.770392
,42.526312,69.770392
1,42.526312,69.770392
,42.526312,69.770392
,42.526312,69.770392
,42.526312,69.770392
,42.526312,69.770392
,42.526312,69.770392
,42.526312,69.770392
,42.526312,69.770392
,42.526312,69.770392
,42.526312,69.770392
,42.526312,69.770392
,42.526312,69.770392
,42.526312,69.770392
,42.526312,69.770392
,42.442163,69.877609
,42.442163,69.877609
,42.442163,69.877609
,42.442163,69.877609
,43.222015,76.851248
,42.442163,69.877609
,42.442163,69.877609
,42.442163,69.877609
,42.442163,69.877609
,42.442163,69.877609
,42.442163,69.877609
,42.442163,69.877609
,42.442163,69.877609
,42.442163,69.877609
,42.442163,69.877609
,42.442163,69.877609
,42.442163,69.877609
,42.442163,69.877609
,42.442163,69.877609
,42.442163,69.877609
,42.442163,69.877609
,42.442163,69.877609
,42.442163,69.877609
,42.442163,69.877609
,42.442163,69.877609
,42.442163,69.877609
,42.442163,69.877609
0,42.442163,69.877609
,42.442163,69.877609
,42.442163,69.877609
,42.442163,69.877609
,42.442163,69.877609
,42.442163,69.877609
,42.442163,69.877609
,42.442163,69.877609
,42.442163,69.877609
,42.442163,69.877609
,42.442163,69.877609
,42.442163,69.877609
,42.442163,69.877609
,42.442163,69.877609
,42.442163,69.877609
,42.442163,69.877609
,42.442163,69.877609
,42.442163,69.877609
,42.442163,69.877609
,42.442163,69.877609
,42.442163,69.877609
,42.442163,69.877609
,42.442163,69.877609
,42.442163,69.877609
,42.442163,69.877609
,42.442163,69.877609
,42.442163,69.877609
0,41.463603,69.180957
,41.463603,69.180957
,42.521199,70.249762
1,42.521199,70.249762
,41.463603,69.180957
,42.521199,70.249762
,41.463603,69.180957
,41.463603,69.180957
,41.463603,69.180957
,41.463603,69.180957
,41.463603,69.180957
,41.463603,69.180957
,41.463603,69.180957
,41.463603,69.180957
,41.463603,69.180957
,41.463603,69.180957
,41.463603,69.180957
,41.463603,69.180957
,41.463603,69.180957
,41.463603,69.180957
,41.463603,69.180957
,41.463603,69.180957
,41.463603,69.180957
,41.463603,69.180957
,41.463603,69.180957
,41.463603,69.180957
,41.463603,69.180957
,41.463603,69.180957
,41.463603,69.180957
,41.463603,69.180957
,41.463603,69.180957
,41.463603,69.180957
,41.463603,69.180957
,41.463603,69.180957
,41.463603,69.180957
,41.463603,69.180957
1,41.463603,69.180957
,41.463603,69.180957
,41.463603,69.180957
,41.463603,69.180957
,41.463603,69.180957
0,41.345051,68.947998
,40.89811,68.53962
,41.345051,68.947998
,49.63244,72.877192
,43.210557,76.761713
,49.63244,72.877192
,49.63244,72.877192
,49.63244,72.877192
,41.345051,68.947998
,41.345051,68.947998
,41.345051,68.947998
,41.345051,68.947998
,41.345051,68.947998
,41.345051,68.947998
,41.345051,68.947998
,41.345051,68.947998
,41.345051,68.947998
,41.345051,68.947998
,41.345051,68.947998
0,41.345051,68.947998
,41.345051,68.947998
,41.345051,68.947998
,41.345051,68.947998
,41.345051,68.947998
,41.345051,68.947998
,41.345051,68.947998
,41.345051,68.947998
,41.345051,68.947998
,41.345051,68.947998
,41.345051,68.947998
,41.345051,68.947998
,41.345051,68.947998
,41.345051,68.947998
,41.345051,68.947998
,41.345051,68.947998
1,41.345051,68.947998
,41.345051,68.947998
,41.345051,68.947998
,41.345051,68.947998
,41.345051,68.947998
,41.345051,68.947998
0,51.160523,71.470356
,,
,,
,43.413242,76.967186
1,,
,,
,,
,,
,,
,,
,,
,,
0,,
,,
,,
,,
,,
,,
,,
,,
1,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
0,,
,,
0,,
,,
,,
,,
,,
0,,
,,
,,
,,
0,,
,,
,,
,,
0,,
,,
1,,
,,
,,
0,,
,,
1,,
,,
,41.413288,68.797471
,41.413288,68.797471
,41.413288,68.797471
,41.413288,68.797471
,41.413288,68.797471
,41.413288,68.797471
,41.413288,68.797471
,41.413288,68.797471
,41.413288,68.797471
,41.413288,68.797471
,41.413288,68.797471
,41.413288,68.797471
,41.413288,68.797471
,41.413288,68.797471
,41.413288,68.797471
,41.413288,68.797471
,41.413288,68.797471
,41.413288,68.797471
,41.413288,68.797471
,41.413288,68.797471
,41.413288,68.797471
,41.413288,68.797471
,41.413288,68.797471
,41.413288,68.797471
,41.413288,68.797471
,41.413288,68.797471
0,41.413288,68.797471
,41.413288,68.797471
,41.413288,68.797471
,41.413288,68.797471
,41.413288,68.797471
,41.413288,68.797471
0,41.413288,68.797471
,41.413288,68.797471
,41.413288,68.797471
,41.413288,68.797471
,41.413288,68.797471
,41.413288,68.797471
,41.413288,68.797471
,41.413288,68.797471
,41.413288,68.797471
,41.413288,68.797471
,41.413288,68.797471
,41.413288,68.797471
,41.413288,68.797471
,41.413288,68.797471
,41.413288,68.797471
,41.413288,68.797471
,41.413288,68.797471
,41.413288,68.797471
,41.413288,68.797471
,41.413288,68.797471
,41.413288,68.797471
,41.413288,68.797471
,41.413288,68.797471
,41.413288,68.797471
,41.413288,68.797471
,43.946464,68.590557
0,43.946464,68.590557
0,43.946464,68.590557
,43.946464,68.590557
,43.946464,68.590557
0,43.946464,68.590557
,43.946464,68.590557
0,43.946464,68.590557
,43.946464,68.590557
,43.946464,68.590557
,43.946464,68.590557
0,43.946464,68.590557
,43.946464,68.590557
,43.946464,68.590557
,43.946464,68.590557
0,43.946464,68.590557
,43.946464,68.590557
,43.946464,68.590557
0,43.946464,68.590557
,43.946464,68.590557
,43.946464,68.590557
,43.946464,68.590557
0,43.946464,68.590557
0,43.946464,68.590557
,43.946464,68.590557
,43.946464,68.590557
,43.946464,68.590557
,43.946464,68.590557
1,43.946464,68.590557
,43.946464,68.590557
,43.946464,68.590557
0,43.946464,68.590557
0,43.946464,68.590557
0,43.946464,68.590557
,43.946464,68.590557
,43.946464,68.590557
,43.946464,68.590557
,43.946464,68.590557
,43.946464,68.590557
,43.946464,68.590557
,43.946464,68.590557
,43.946464,68.590557
,43.946464,68.590557
,43.946464,68.590557
0,43.946464,68.590557
0,43.946464,68.590557
0,42.256325,70.211068
1,42.256325,70.211068
,42.256325,70.211068
1,42.256325,70.211068
,42.256325,70.211068
,42.256325,70.211068
,42.256325,70.211068
,42.256325,70.211068
,42.256325,70.211068
,42.256325,70.211068
,42.256325,70.211068
,42.256325,70.211068
,42.256325,70.211068
0,42.256325,70.211068
,42.256325,70.211068
,42.256325,70.211068
1,42.256325,70.211068
,42.256325,70.211068
,42.256325,70.211068
,42.256325,70.211068
,42.256325,70.211068
,42.256325,70.211068
0,42.256325,70.211068
,42.256325,70.211068
,42.256325,70.211068
,42.256325,70.211068
,42.256325,70.211068
,42.256325,70.211068
,42.256325,70.211068
,42.256325,70.211068
0,42.256325,70.211068
,42.256325,70.211068
,42.256325,70.211068
,42.256325,70.211068
,42.256325,70.211068
,42.256325,70.211068
,42.256325,70.211068
0,42.256325,70.211068
0,42.256325,70.211068
1,42.256325,70.211068
,42.256325,70.211068
,42.256325,70.211068
1,42.256325,70.211068
,42.256325,70.211068
0,42.256325,70.211068
1,42.256325,70.211068
,42.256325,70.211068
,42.256325,70.211068
1,42.256325,70.211068
1,42.256325,70.211068
,42.256325,70.211068
,42.256325,70.211068
,42.256325,70.211068
1,42.256325,70.211068
,42.256325,70.211068
0,42.256325,70.211068
,42.556828,70.237856
0,42.556828,70.237856
0,42.556828,70.237856
,42.558796,70.196185
0,42.556828,70.237856
0,42.556828,70.237856
0,42.556828,70.237856
0,42.556828,70.237856
,42.556828,70.237856
0,42.556828,70.237856
0,42.556828,70.237856
,42.556828,70.237856
,42.556828,70.237856
0,42.556828,70.237856
,42.556828,70.237856
,42.556828,70.237856
,42.556828,70.237856
0,42.556828,70.237856
,42.556828,70.237856
,42.556828,70.237856
0,42.556828,70.237856
,42.556828,70.237856
0,42.556828,70.237856
0,42.556828,70.237856
,42.556828,70.237856
,42.556828,70.237856
,42.556828,70.237856
0,42.556828,70.237856
0,42.556828,70.237856
,42.556828,70.237856
0,42.556828,70.237856
,42.556828,70.237856
,42.556828,70.237856
,42.556828,70.237856
0,42.556828,70.237856
,42.556828,70.237856
0,42.556828,70.237856
0,42.556828,70.237856
,42.556828,70.237856
0,42.556828,70.237856
0,42.556828,70.237856
,42.556828,70.237856
,42.556828,70.237856
0,42.556828,70.237856
,42.556828,70.237856
,42.556828,70.237856
0,42.556828,70.237856
0,42.556828,70.237856
,42.556828,70.237856
0,42.556828,70.237856
,42.556828,70.237856
,42.556828,70.237856
,42.556828,70.237856
0,42.556828,70.237856
0,42.556828,70.237856
0,42.556828,70.237856
1,42.556828,70.237856
,42.556828,70.237856
,45.003513,77.936058
0,,
,45.003513,77.936058
,45.003513,77.936058
,45.003513,77.936058
,,
,45.003513,77.936058
,45.003513,77.936058
,45.003513,77.936058
,45.003513,77.936058
0,,
,,
,,
,,
,,
,,
0,,
,,
,,
,,
,,
,,
1,,
0,,
1,,
0,,
,,
1,,
,,
,,
,,
,,
1,,
0,,
,,
1,,
0,,
,,
1,,
,,
,,
0,,
,,
0,,
1,,
0,,
0,,
,,
,,
,,
0,,
0,,
,,
,,
,,
,,
1,52.305895,76.957761
,52.275409,76.953023
,52.280993,76.948056
0,52.247272,76.94992
0,52.287303,76.967402
,52.305895,76.957761
0,52.321683,76.906163
0,52.287303,76.967402
,52.275152,76.941984
1,52.287303,76.967402
,52.258628,76.968013
1,52.261629,76.987889
0,52.287303,76.967402
,52.261629,76.987889
0,52.281318,76.959104
,52.287303,76.967402
,52.275152,76.941984
,52.25866,76.947023
0,52.280993,76.948056
,52.275152,76.941984
